,seeker_post,response_post,ER_level,EX_level,IP_level,indices_seeker,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,indices_response,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
312,"Waves of melancholia ebbs and flows( how to stale the ocean of depression). Can someone out there help me in these dire times . I've been havin beautifully tragic dreams of my past. And i awake fine frm them feelin slightly sore, as one will . And once again I near the nighty times where darkness cover my eyes and nearing slumber I start wanderin near the ocean I speak of above. The wave hits me cuz I walk too close to it ig but I promise u its involuntary my being there. The caustic impotable wave suffocates me so can some distract me with smth important , like deportable Mexicans who need help Or trump and his mighty tower and how it will fall and we shall clap . Anything , even pennies or peniseseses . There was sort of a beat to what i wrote It helps me to cope with my shit So plz Don't diss Ull miss Cuz I'd be alr dead In any case discuss","You can't stop the waves, but you can learn to surf.",0,0,0,1,0.42701148986816406,0.19465778768062592,0.5458096265792847,0.38615959882736206,0.5340999364852905,0.2707497477531433,0.2672995328903198,0.6118064522743225,0.19177863001823425,0.32761192321777344,0.4948871433734894,0.2382233440876007,0.665847659111023,0.4923386871814728,0.29264378547668457,0.10091611742973328,0.5387676954269409,0.6012416481971741,0.6816880106925964,0.5573952198028564,0,0.5394600033760071,0.38304346799850464,0.47784504294395447,0.27318549156188965,0.39831164479255676,0.3387506604194641,0.39941054582595825,0.5434777736663818,0.3915938138961792,0.5451866388320923,0.5500879287719727,0.4904906749725342,0.48315972089767456,0.5632844567298889,0.49530866742134094,0.26293131709098816,0.3606920838356018,0.5304638743400574,0.6595619320869446,0.7098191976547241
313,i'm living in hell. hey how about we make some people in the world question everything and make them cry but let's never ever give them an answer to anything and let's make them wish they were dead and let's create horrible diseases and depression because we're fucking sadistic jerks! how about that. -life,Let there be struggles that people face so they can gain strength and have confidence when they overcome.- life,0,0,0,1,0.5121970176696777,0.08455988019704819,0.636857271194458,0.37767523527145386,0.6122897863388062,0.18258070945739746,0.2845916748046875,0.43116387724876404,0.1557878702878952,0.5176902413368225,0.3586946129798889,0.2108413428068161,0.4819088280200958,0.49763786792755127,0.2975492477416992,0.5034598112106323,0.5258964896202087,0.5090308785438538,0.5394061803817749,0.6823646426200867,0,0.6305918097496033,0.2843463718891144,0.3849840462207794,0.35014018416404724,0.4410592019557953,0.2712016999721527,0.3785604238510132,0.6184521913528442,0.2609037160873413,0.6542448401451111,0.40805235505104065,0.43770578503608704,0.4608694911003113,0.664277970790863,0.4940972924232483,0.25645384192466736,0.4712912142276764,0.6051214337348938,0.619074821472168,0.5986157655715942
314,I feel so empty.... and I don't know what to do...,"What would you like to do? Hugs, hope things become better for you soon! :)",1,1,0,1,0.6106365919113159,0.2477390468120575,0.34011074900627136,0.27189210057258606,0.569333016872406,0.2987397313117981,0.6108425259590149,0.37099453806877136,0.11625664681196213,0.49769681692123413,0.5173868536949158,0.476748526096344,0.4914501905441284,0.36259347200393677,0.5646679401397705,0.2748016119003296,0.4668373167514801,0.4151289165019989,0.5073443651199341,0.6578592658042908,0,0.5487354397773743,0.4052738845348358,0.4071628749370575,0.14436711370944977,0.33099278807640076,0.31685107946395874,0.47184979915618896,0.5385428071022034,0.557074785232544,0.5190576910972595,0.5110368728637695,0.4487282335758209,0.5432191491127014,0.5172016024589539,0.412085622549057,0.23747262358665466,0.25025808811187744,0.4659498929977417,0.5831078290939331,0.2750402092933655
315,TIL being depressed on your period is not a good combination. Didn't even think twice about hurting myself.,Pms is THE WORST. Im a darn psycho majorly depressed freak for a week then bleeding and cramps for a few days. Pregnancy is 9 months of PMS. Men cant understand..they just cant,1,0,2,1,0.35975182056427,0.16082756221294403,0.575722336769104,0.27381113171577454,0.5734580159187317,0.34762778878211975,0.3961767554283142,0.5112228393554688,0.15276552736759186,0.5195973515510559,0.44665613770484924,0.42304906249046326,0.6072170734405518,0.4583161175251007,0.34524956345558167,0.3693804144859314,0.49856045842170715,0.5618668794631958,0.619660496711731,0.8406614661216736,0,0.4621584713459015,0.17504705488681793,0.4269660413265228,0.3840300738811493,0.5924524068832397,0.30683714151382446,0.22199007868766785,0.4589616060256958,0.1355271190404892,0.42692890763282776,0.37084636092185974,0.37716931104660034,0.40835660696029663,0.4110093116760254,0.19434760510921478,0.15815527737140656,0.6486664414405823,0.48602205514907837,0.5195417404174805,0.610022783279419
316,Fucking stupid. Fuck High Schoolers and fuck everything else,What kind of stuff do you like?,0,1,0,1,0.5420653223991394,0.18420358002185822,0.5420645475387573,0.2979223430156708,0.5926194190979004,0.29340875148773193,0.3564242422580719,0.5608057975769043,0.06448076665401459,0.433125376701355,0.3214520514011383,0.430294930934906,0.49004819989204407,0.5662404298782349,0.36195775866508484,0.35143181681632996,0.5294074416160583,0.3669707775115967,0.5281798243522644,0.7799225449562073,0,0.6982998847961426,0.35563817620277405,0.5887500047683716,0.2528385818004608,0.43523168563842773,0.18699267506599426,0.4994989037513733,0.5762928128242493,0.5610365867614746,0.6023841500282288,0.6405594944953918,0.5057749152183533,0.5134047865867615,0.7448249459266663,0.5335037708282471,0.28525424003601074,0.3896857798099518,0.45135852694511414,0.7019940614700317,0.3988812565803528
317,"Anyone else feel like everyone who likes you was tricked?. Like, your family only loves you because of biological reasons and your peers only like you because you're so good at hiding your real self.",I feel like this every day. Then something happens (like a stupid comment) and I am reminded that no one actually cares it's all a facade. I've even started paying people to care like going to the hair dresser to get a wash and cut even though I don't need one or going to the chiropractor even though it doesn't help but for 15 minutes it's almost like someone cares.,0,0,2,1,0.508145809173584,0.1864423006772995,0.5228285789489746,0.4672832489013672,0.5219930410385132,0.21314455568790436,0.28468382358551025,0.7046686410903931,0.2503567039966583,0.4854094982147217,0.4455846846103668,0.3747440576553345,0.5189201235771179,0.8024510145187378,0.3289991617202759,0.22266961634159088,0.5732791423797607,0.6097397804260254,0.6278003454208374,0.7246029376983643,0,0.5462119579315186,0.21789774298667908,0.5112608075141907,0.3305725157260895,0.5351262092590332,0.27949172258377075,0.380201131105423,0.5743989944458008,0.21918535232543945,0.4648933410644531,0.5738592743873596,0.4933667778968811,0.5032802224159241,0.5785231590270996,0.4166812002658844,0.28004390001296997,0.4677429795265198,0.46652504801750183,0.6420866250991821,0.7359734177589417
318,I will never fit in anywhere. Not even online. No one likes me.,"Maybe think about the things you like or enjoy, and try to find online forums that deal with those topics. Maybe there's a video game you really dig? Or a character from a movie or something like that? That can be a way to find common ground and connect with other people.",0,0,0,1,0.5184552073478699,0.3294091522693634,0.41945680975914,0.23837867379188538,0.45473721623420715,0.25780245661735535,0.6242006421089172,0.5345793962478638,0.2910875082015991,0.5250515937805176,0.5759950876235962,0.5182667374610901,0.4743455648422241,0.5980647802352905,0.46488118171691895,0.18162693083286285,0.3808683753013611,0.43289119005203247,0.5678257942199707,0.5854558348655701,0,0.54239422082901,0.2618356943130493,0.42327794432640076,0.3380669057369232,0.3770526051521301,0.22445814311504364,0.3817494213581085,0.6169211864471436,0.4533415734767914,0.511288046836853,0.5941317677497864,0.38335925340652466,0.471817284822464,0.7346007823944092,0.42998847365379333,0.1938209980726242,0.42906689643859863,0.4979415535926819,0.6730402112007141,0.6148486733436584
319,I'm just tired of being tired. What the title says. I'm just beat.,That makes me tired just hearing that. Feel free to message me if you want to vent. a good listener,1,0,0,1,0.6107470989227295,0.35343611240386963,0.4988180100917816,0.24423417448997498,0.5094059705734253,0.20497505366802216,0.8049513101577759,0.5269675850868225,0.2823386490345001,0.5855895280838013,0.5352490544319153,0.5663326978683472,0.5832417011260986,0.4808732867240906,0.5110952854156494,0.21326544880867004,0.35592424869537354,0.4747522473335266,0.6496844291687012,0.630791425704956,0,0.6565407514572144,0.30864518880844116,0.614875078201294,0.2644590735435486,0.40557798743247986,0.3512445390224457,0.4633530080318451,0.6776254773139954,0.4819643497467041,0.47300097346305847,0.5642381310462952,0.4485761821269989,0.5130407810211182,0.8534364700317383,0.5487807393074036,0.44433438777923584,0.3704460859298706,0.5477826595306396,0.7315943241119385,0.6776742935180664
320,My life is falling apart and it's all my fault.. The world would be better off without me.,No it wouldn't. What happened?,1,1,0,1,0.4527846872806549,0.2518417239189148,0.5693554878234863,0.33135852217674255,0.536555290222168,0.34263545274734497,0.44788476824760437,0.6521965265274048,0.1564742773771286,0.5207921266555786,0.4969870150089264,0.4520210325717926,0.6185632348060608,0.5346227288246155,0.42437151074409485,0.27529996633529663,0.4689200818538666,0.6059885025024414,0.6873753070831299,0.8017939329147339,0,0.3930049240589142,0.09931094944477081,0.7115460634231567,0.4370846450328827,0.6301535964012146,0.35433831810951233,0.30909839272499084,0.6821655035018921,0.04363999143242836,0.5080772042274475,0.46167585253715515,0.4014236629009247,0.6209537386894226,0.6960113048553467,0.36954769492149353,0.34728285670280457,0.5934036374092102,0.5813009738922119,0.6800630688667297,0.8600214123725891
321,:(. I feel so alone. My existence is irrelevant.,"Better be irrelevant than an annoyance, trust me",1,0,0,1,0.6100276708602905,0.2009957730770111,0.4841237962245941,0.2667020261287689,0.5746194124221802,0.3428890109062195,0.5832328796386719,0.5149323344230652,0.13172948360443115,0.5861478447914124,0.5008594393730164,0.4981825053691864,0.5302645564079285,0.5427242517471313,0.428462952375412,0.2711118161678314,0.5857668519020081,0.5632501244544983,0.6655182242393494,0.7872351408004761,0,0.511044979095459,0.26567214727401733,0.6536483764648438,0.34650304913520813,0.3949379026889801,0.28960758447647095,0.45665210485458374,0.5546709895133972,0.34671497344970703,0.4597841501235962,0.5203655362129211,0.35415107011795044,0.6727508902549744,0.5939574241638184,0.574246883392334,0.16043049097061157,0.4135805666446686,0.5980228781700134,0.7224298715591431,0.3464335799217224
322,My dad is dying. So ontop of my depression i found out my dad is dying because the lupus he has has been killing him for the past 3 years. I dont know how to cope and want to kill my self. Im only 16 and honestly have tried to commit suicide before.,So sorry you are going through this. My mom died when I was 21. It's a traumatizing experience. I hope you have a supportive family. My family was only my mom and sisters at that time. Don't kill your self; your dad would not want that. Get help even if you don't feel like living right now. It does get better.,2,0,2,1,0.4456956088542938,0.11756238341331482,0.5401843190193176,0.344358891248703,0.5376935601234436,0.3612667918205261,0.4324477016925812,0.5917904376983643,0.16001659631729126,0.5361193418502808,0.5431889891624451,0.45258352160453796,0.6112339496612549,0.474418044090271,0.2931516468524933,0.306244432926178,0.4925840198993683,0.4957126975059509,0.6783724427223206,0.7800390720367432,0,0.42419180274009705,0.19862210750579834,0.5538673996925354,0.22854706645011902,0.4557061195373535,0.3511005938053131,0.33464422821998596,0.6936861276626587,0.32914602756500244,0.5453270077705383,0.4963601529598236,0.46853744983673096,0.5772601962089539,0.7230070233345032,0.34887322783470154,0.2931884825229645,0.36525586247444153,0.6030417680740356,0.6811190843582153,0.7773540616035461
323,Please help.. My girlfriend wants to kill her self. Extremely serious.,"Yes, I agree. As betrayal as it might feel you need to call for help. I didn't tell my friend's parents or our teachers about what kind of thoughts he told me he was having and now he's gone. This was years ago OP... That was betrayal. You don't want that. CALL and stay with her.",0,0,2,1,0.41665375232696533,0.08654859662055969,0.6625657081604004,0.3750665485858917,0.6077574491500854,0.32110390067100525,0.3322797417640686,0.696838915348053,0.050924964249134064,0.48724669218063354,0.4431399405002594,0.38995715975761414,0.6351243853569031,0.670237123966217,0.29779765009880066,0.3392006456851959,0.6742619872093201,0.5524880886077881,0.6458377838134766,0.7872110605239868,0,0.3722516894340515,0.2500695288181305,0.6786070466041565,0.29957354068756104,0.5127602815628052,0.3897951543331146,0.24358230829238892,0.6534101963043213,0.3327113389968872,0.5475647449493408,0.5685170888900757,0.46090683341026306,0.5340664982795715,0.7555750012397766,0.27169111371040344,0.2712858319282532,0.5196171402931213,0.4961893558502197,0.6463141441345215,0.6727773547172546
